Type,Tag
ABILITY_FREE_RESOURCE_MAITENANCE_HIPPODROME,CLASS_HEAVY_CAVALRY
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_GIANT_DEATH_ROBOT
ABILITY_TRIEU_FEATURES,CLASS_RECON
ABILITY_TRIEU_FEATURES,CLASS_MELEE
ABILITY_TRIEU_FEATURES,CLASS_RANGED
ABILITY_TRIEU_FEATURES,CLASS_SIEGE
ABILITY_TRIEU_FEATURES,CLASS_HEAVY_CAVALRY
ABILITY_TRIEU_FEATURES,CLASS_LIGHT_CAVALRY
ABILITY_TRIEU_FEATURES,CLASS_RANGED_CAVALRY
ABILITY_TRIEU_FEATURES,CLASS_ANTI_CAVALRY
ABILITY_TRIEU_FEATURES,CLASS_HEAVY_CHARIOT
ABILITY_TRIEU_FEATURES,CLASS_LIGHT_CHARIOT
ABILITY_TRIEU_FEATURES,CLASS_WARRIOR_MONK
ABILITY_TRIEU_FEATURES,CLASS_SUPPORT
ABILITY_TRIEU_FEATURES,CLASS_LANDCIVILIAN
MODIFIER_PLAYER_DIPLOMACY_AGENDA_TRIEU_DEFENDER,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_KUBLAI_PAX,DIPLOMACY_MODIFIER
UNIT_VIETNAMESE_VOI_CHIEN,CLASS_RANGED
UNIT_VIETNAMESE_VOI_CHIEN,CLASS_VOI_CHIEN
ABILITY_VOI_CHIEN,CLASS_VOI_CHIEN
MODIFIER_PLAYER_DIPLOMACY_AGENDA_SAKOKU_TURTLER,DIPLOMACY_MODIFIER
ABILITY_NADER_SHAH_COMBAT,CLASS_ALL_COMBAT_UNITS
ABILITY_SULEIMAN_COMBAT,CLASS_ALL_COMBAT_UNITS
ABILITY_MENELIK_HILLS_COMBAT,CLASS_ALL_COMBAT_UNITS
MODIFIER_PLAYER_DIPLOMACY_AGENDA_ETHIOPIAN_HIGHLANDS,DIPLOMACY_MODIFIER
UNIT_ETHIOPIAN_OROMO_CAVALRY,CLASS_LIGHT_CAVALRY
UNIT_ETHIOPIAN_OROMO_CAVALRY,CLASS_ETHIOPIAN_OROMO_CAVALRY
ABILITY_ETHIOPIAN_OROMO_CAVALRY,CLASS_ETHIOPIAN_OROMO_CAVALRY
UNIT_VAMPIRE,CLASS_MELEE
UNIT_VAMPIRE,CLASS_VAMPIRE
UNIT_VAMPIRE,CLASS_ALL_ERAS
UNIT_CULTIST,CLASS_CULTIST
ABILITY_SPREAD_DISSENT,CLASS_CULTIST
ABILITY_CULTIST_RELIC_ON_DEATH,CLASS_CULTIST
ABILITY_CULTIST_ENTER_FOREIGN_LANDS,CLASS_CULTIST
ABILITY_HIMERIOS_BONUS_EXPERIENCE,CLASS_NAVAL_MELEE
ABILITY_HIMERIOS_BONUS_EXPERIENCE,CLASS_NAVAL_RANGED
ABILITY_HIMERIOS_BONUS_EXPERIENCE,CLASS_NAVAL_RAIDER
ABILITY_HIMERIOS_BONUS_EXPERIENCE,CLASS_NAVAL_CARRIER
ABILITY_WOLIN_LAND_UNITS,CLASS_RECON
ABILITY_WOLIN_LAND_UNITS,CLASS_MELEE
ABILITY_WOLIN_LAND_UNITS,CLASS_RANGED
ABILITY_WOLIN_LAND_UNITS,CLASS_SIEGE
ABILITY_WOLIN_LAND_UNITS,CLASS_HEAVY_CAVALRY
ABILITY_WOLIN_LAND_UNITS,CLASS_LIGHT_CAVALRY
ABILITY_WOLIN_LAND_UNITS,CLASS_RANGED_CAVALRY
ABILITY_WOLIN_LAND_UNITS,CLASS_ANTI_CAVALRY
ABILITY_WOLIN_LAND_UNITS,CLASS_HEAVY_CHARIOT
ABILITY_WOLIN_LAND_UNITS,CLASS_LIGHT_CHARIOT
ABILITY_WOLIN_NAVAL_UNITS,CLASS_NAVAL_RANGED
ABILITY_WOLIN_NAVAL_UNITS,CLASS_NAVAL_RAIDER
ABILITY_WOLIN_NAVAL_UNITS,CLASS_NAVAL_MELEE
ABILITY_WOLIN_LAND_UNITS,CLASS_WARRIOR_MONK
MODIFIER_PLAYER_DIPLOMACY_AGENDA_HAMMURABI_DISTRICTS,DIPLOMACY_MODIFIER
UNIT_BABYLONIAN_SABUM_KIBITTUM,CLASS_MELEE
UNIT_BABYLONIAN_SABUM_KIBITTUM,CLASS_SABUM_KIBITTUM_ANTI_CAVALRY
ABILITY_SABUM_KIBITTUM_ANTI_CAVALRY,CLASS_SABUM_KIBITTUM_ANTI_CAVALRY
UNIT_HERO_ANANSI,CLASS_HERO_ANANSI
UNIT_HERO_ANANSI,CLASS_RANGED
UNIT_HERO_ANANSI,CLASS_ALL_ERAS
UNIT_HERO_ARTHUR,CLASS_HERO_ARTHUR
UNIT_HERO_ARTHUR,CLASS_HEAVY_CAVALRY
UNIT_HERO_ARTHUR,CLASS_ALL_ERAS
UNIT_QUESTING_KNIGHT,CLASS_HEAVY_CAVALRY
UNIT_QUESTING_KNIGHT,CLASS_ALL_ERAS
UNIT_HERO_BEOWULF,CLASS_HERO_BEOWULF
UNIT_HERO_BEOWULF,CLASS_MELEE
UNIT_HERO_BEOWULF,CLASS_ALL_ERAS
UNIT_HERO_HERCULES,CLASS_HERO_HERCULES
UNIT_HERO_HERCULES,CLASS_MELEE
UNIT_HERO_HERCULES,CLASS_ALL_ERAS
UNIT_HERO_HIMIKO,CLASS_HERO_HIMIKO
UNIT_HERO_HIMIKO,CLASS_LANDCIVILIAN
UNIT_HERO_HIMIKO,CLASS_ALL_ERAS
UNIT_HERO_HIPPOLYTA,CLASS_HERO_HIPPOLYTA
UNIT_HERO_HIPPOLYTA,CLASS_ANTI_CAVALRY
UNIT_HERO_HIPPOLYTA,CLASS_ALL_ERAS
UNIT_HERO_HUNAHPU,CLASS_HERO_HUNAHPU
UNIT_HERO_HUNAHPU,CLASS_MELEE
UNIT_HERO_HUNAHPU,CLASS_ALL_ERAS
UNIT_HERO_OYA,CLASS_HERO_OYA
UNIT_HERO_OYA,CLASS_MELEE
UNIT_HERO_OYA,CLASS_ALL_ERAS
UNIT_HERO_MAUI,CLASS_HERO_MAUI
UNIT_HERO_MAUI,CLASS_MELEE
UNIT_HERO_MAUI,CLASS_ALL_ERAS
UNIT_HERO_MULAN,CLASS_HERO_MULAN
UNIT_HERO_MULAN,CLASS_RANGED_CAVALRY
UNIT_HERO_MULAN,CLASS_MOBILE_RANGED
UNIT_HERO_MULAN,CLASS_ALL_ERAS
UNIT_HERO_SINBAD,CLASS_HERO_SINBAD
UNIT_HERO_SINBAD,CLASS_NAVAL_MELEE
UNIT_HERO_SINBAD,CLASS_ALL_ERAS
UNIT_HERO_WUKONG,CLASS_HERO_WUKONG
UNIT_HERO_WUKONG,CLASS_MELEE
UNIT_HERO_WUKONG,CLASS_ALL_ERAS
ABILITY_HERO_COMBAT_STRENGTH_AOE,CLASS_HERO_HIMIKO
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_RECON
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_MELEE
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_RANGED
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_SIEGE
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_HEAVY_CAVALRY
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_LIGHT_CAVALRY
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_RANGED_CAVALRY
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_ANTI_CAVALRY
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_HEAVY_CHARIOT
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_LIGHT_CHARIOT
ABILITY_HERO_COMBAT_STRENGTH_UNIT,CLASS_WARRIOR_MONK
ABILITY_HERO_ENTER_FOREIGN_LANDS,CLASS_HERO_HIMIKO
ABILITY_HIPPOLYTA_HEAL_PER_TURN,CLASS_HERO_HIPPOLYTA
ABILITY_HUNAHPU_RESURRECT_KILL,CLASS_HERO_HUNAHPU
ABILITY_MULAN_STRENGTH_PER_TURN,CLASS_HERO_MULAN
ABILITY_MULAN_FORTIFY,CLASS_HERO_MULAN
ABILITY_WUKONG_STEALTH,CLASS_HERO_WUKONG
ABILITY_WUKONG_LIFESPAN,CLASS_HERO_WUKONG
ABILITY_SINBAD_GOLD_FOR_DISCOVERY,CLASS_HERO_SINBAD
ABILITY_SINBAD_OCEAN_VALID_TERRAIN,CLASS_HERO_SINBAD
ABILITY_HERO_IGNORE_FOREST_TERRAIN_COST,CLASS_HERO_ANANSI
ABILITY_HERO_IGNORE_FOREST_TERRAIN_COST,CLASS_HERO_HUNAHPU
ABILITY_HERO_IGNORE_FOREST_TERRAIN_COST,CLASS_HERO_MAUI
ABILITY_HERO_IGNORE_HILLS_TERRAIN_COST,CLASS_HERO_BEOWULF
ABILITY_HERO_IGNORE_HILLS_TERRAIN_COST,CLASS_HERO_HERCULES
ABILITY_HERO_IGNORE_HILLS_TERRAIN_COST,CLASS_HERO_HIPPOLYTA
ABILITY_HERO_IGNORE_ALL_TERRAIN_COST,CLASS_HERO_OYA
ABILITY_HERO_IGNORE_ALL_TERRAIN_COST,CLASS_HERO_WUKONG
ABILITY_HERO_IGNORE_ALL_TERRAIN_COST,CLASS_HERO_HIMIKO
ABILITY_PORTA_DO_CERCO_EXTRA_SIGHT,CLASS_ALL_UNITS
ABILITY_NAU,CLASS_NAU
UNIT_PORTUGUESE_NAU,CLASS_NAU
UNIT_PORTUGUESE_NAU,CLASS_NAVAL_MELEE
