RequirementId,Name,Type,Value,Extra,SecondExtra
REQUIRES_PLOT_BREATHTAKING_APPEAL_ROOSEVELT,MinimumAppeal,ARGTYPE_IDENTITY,4,,
REQUIRES_PLOT_ADJACENT_FOREST_ROOSEVELT,FeatureType,ARGTYPE_IDENTITY,FEATURE_FOREST,,
PLOT_ADJACENT_FORESTS_OR_WONDERS_REQUIREMENTS_MET,RequirementSetId,ARGTYPE_IDENTITY,REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS,,
PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_MET,RequirementSetId,ARGTYPE_IDENTITY,REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS,,
REQUIRES_PLAYER_IS_HARALD_ALT,LeaderType,ARGTYPE_IDENTITY,LEADER_HARALD_ALT,,
PLAYER_HAS_GREAT_ADMIRAL,GreatPersonClass,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_ADMIRAL,,
PLAYER_HAS_ARTEMISIA,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_ARTEMISIA,,
PLAYER_HAS_GAIUS_DUILIUS,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_GAIUS_DUILIUS,,
PLAYER_HAS_THEMISTOCLES,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_THEMISTOCLES,,
PLAYER_HAS_LEIF_ERIKSON,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_LEIF_ERIKSON,,
PLAYER_HAS_RAJENDRA_CHOLA,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_RAJENDRA_CHOLA,,
PLAYER_HAS_ZHENG_HE,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_ZHENG_HE,,
PLAYER_HAS_FRANCIS_DRAKE,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_FRANCIS_DRAKE,,
PLAYER_HAS_YI_SUN_SIN,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_YI_SUN_SIN,,
PLAYER_HAS_SANTA_CRUZ,GreatPersonIndividual,ARGTYPE_IDENTITY,GREAT_PERSON_INDIVIDUAL_SANTA_CRUZ,,
REQUIRES_CITY_HAS_WORKSHOP_ENGLAND,BuildingType,ARGTYPE_IDENTITY,BUILDING_WORKSHOP,,
REQUIRES_CITY_HAS_FACTORY_ENGLAND,BuildingType,ARGTYPE_IDENTITY,BUILDING_FACTORY,,
REQUIRES_CITY_HAS_POWER_PLANT_ENGLAND,BuildingType,ARGTYPE_IDENTITY,BUILDING_POWER_PLANT,,
REQUIRES_CITY_HAS_COAL_POWER_PLANT_ENGLAND,BuildingType,ARGTYPE_IDENTITY,BUILDING_COAL_POWER_PLANT,,
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ENGLAND,BuildingType,ARGTYPE_IDENTITY,BUILDING_FOSSIL_FUEL_POWER_PLANT,,
LINCOLN_REQUIREMENTS,LeaderType,ARGTYPE_IDENTITY,LEADER_ABRAHAM_LINCOLN,,
REQUIRES_HAS_POSITIVE_INCOME,MinimumDelta,ARGTYPE_IDENTITY,0,,
REQUIRES_HAS_POSITIVE_INCOME,YieldRatio,ARGTYPE_IDENTITY,0.1,,
REQUIRES_HAS_NEGATIVE_INCOME,MinimumDelta,ARGTYPE_IDENTITY,0,,
REQUIRES_HAS_NEGATIVE_INCOME,YieldRatio,ARGTYPE_IDENTITY,0.1,,
REQUIRES_PLAYER_HAS_DEFENSIVE_TACTICS,CivicType,ARGTYPE_IDENTITY,CIVIC_DEFENSIVE_TACTICS,,
REQUIRES_FLOODPLAINS_REQUIREMENT,RequirementSetId,ARGTYPE_IDENTITY,PLOT_IS_FLOODPLAINS_SAHARA,,
REQUIRES_HAS_HIGH_FOOD,MinimumDelta,ARGTYPE_IDENTITY,5,,
REQUIRES_HAS_HIGH_FOOD,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
REQUIRES_HAS_HIGH_FOOD,YieldRatio,ARGTYPE_IDENTITY,1.15,,
REQUIRES_HAS_LOW_FOOD,MinimumDelta,ARGTYPE_IDENTITY,5,,
REQUIRES_HAS_LOW_FOOD,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
REQUIRES_HAS_LOW_FOOD,YieldRatio,ARGTYPE_IDENTITY,-1.15,,
REQUIRES_PLOT_IS_GRASSFLOODPLAINS_SAHARA,FeatureType,ARGTYPE_IDENTITY,FEATURE_FLOODPLAINS_GRASSLAND,,
REQUIRES_PLOT_IS_PLAINSFLOODPLAINS_SAHARA,FeatureType,ARGTYPE_IDENTITY,FEATURE_FLOODPLAINS_PLAINS,,
REQUIRES_MAIZE_IN_PLOT,ResourceType,ARGTYPE_IDENTITY,RESOURCE_MAIZE,,
PLAYER_IS_MAYA,CivilizationType,ARGTYPE_IDENTITY,CIVILIZATION_MAYA,,
REQUIRES_PLOT_HAS_FARM_GRANCOLOMBIA_MAYA,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_FARM,,
REQUIRES_PLOT_ADJACENT_TO_OBSERVATORY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_OBSERVATORY,,
MAP_CONTAINS_FOUNTAIN_OF_YOUTH,FeatureType,ARGTYPE_IDENTITY,FEATURE_FOUNTAIN_OF_YOUTH,,
REQUIRES_UNIT_INSIDE_FOUNTAIN_OF_YOUTH,FeatureType,ARGTYPE_IDENTITY,FEATURE_FOUNTAIN_OF_YOUTH,,
MAP_CONTAINS_PAITITI,FeatureType,ARGTYPE_IDENTITY,FEATURE_PAITITI,,
REQUIRES_PAITITI_IN_CITY,FeatureType,ARGTYPE_IDENTITY,FEATURE_PAITITI,,
MAP_CONTAINS_BERMUDA_TRIANGLE,FeatureType,ARGTYPE_IDENTITY,FEATURE_BERMUDA_TRIANGLE,,
REQUIRES_UNIT_INSIDE_BERMUDA_TRIANGLE,FeatureType,ARGTYPE_IDENTITY,FEATURE_BERMUDA_TRIANGLE,,
UNIT_IS_LLANERO_REQUIREMENT,UnitType,ARGTYPE_IDENTITY,UNIT_COLOMBIAN_LLANERO,,
UNIT_IS_ENEMY_REQUIREMENT,MaxDistance,ARGTYPE_IDENTITY,2,,
REQUIRES_OBJECT_9_TILES_FROM_CAPITAL,MaxDistance,ARGTYPE_IDENTITY,6,,
REQUIRES_OBJECT_10_OR_MORE_TILES_FROM_CAPITAL,MinDistance,ARGTYPE_IDENTITY,10,,
REQUIRES_OBJECT_6_TILES_FROM_CAPITAL_NOT_CAPITAL,MinDistance,ARGTYPE_IDENTITY,1,,
REQUIRES_OBJECT_6_TILES_FROM_CAPITAL_NOT_CAPITAL,MaxDistance,ARGTYPE_IDENTITY,6,,
REQUIRES_OBJECT_6_TILES_FROM_CAPITAL,MaxDistance,ARGTYPE_IDENTITY,6,,
REQUIRES_OBJECT_7_OR_MORE_TILES_FROM_CAPITAL,MinDistance,ARGTYPE_IDENTITY,7,,
REQUIRES_CITY_HAS_IMPROVED_ALUMINUM,ResourceType,ARGTYPE_IDENTITY,RESOURCE_ALUMINUM,,
REQUIRES_CITY_HAS_IMPROVED_COAL,ResourceType,ARGTYPE_IDENTITY,RESOURCE_COAL,,
REQUIRES_CITY_HAS_IMPROVED_HORSES,ResourceType,ARGTYPE_IDENTITY,RESOURCE_HORSES,,
REQUIRES_CITY_HAS_IMPROVED_IRON,ResourceType,ARGTYPE_IDENTITY,RESOURCE_IRON,,
REQUIRES_CITY_HAS_IMPROVED_NITER,ResourceType,ARGTYPE_IDENTITY,RESOURCE_NITER,,
REQUIRES_CITY_HAS_IMPROVED_OIL,ResourceType,ARGTYPE_IDENTITY,RESOURCE_OIL,,
REQUIRES_CITY_HAS_IMPROVED_URANIUM,ResourceType,ARGTYPE_IDENTITY,RESOURCE_URANIUM,,
PLAYER_HAS_LAHORE_SUZERAIN,LeaderType,ARGTYPE_IDENTITY,LEADER_MINOR_CIV_LAHORE,,
LLANERO_IS_ADJACENT_REQUIREMENT,UnitType,ARGTYPE_IDENTITY,UNIT_COLOMBIAN_LLANERO,,
REQUIRES_PLAYER_HAS_METAL_CASTING,TechnologyType,ARGTYPE_IDENTITY,TECH_METAL_CASTING,,
REQUIRES_PLAYER_HAS_NO_STEEL,TechnologyType,ARGTYPE_IDENTITY,TECH_STEEL,,
REQUIRES_PLAYER_HAS_STEEL,TechnologyType,ARGTYPE_IDENTITY,TECH_STEEL,,
REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_TAG_BYZANTIUMGAUL,Tag,ARGTYPE_IDENTITY,CLASS_RELIGIOUS_ALL,,
REQUIRES_UNIT_IS_ADJACENT_TAGMA,Tag,ARGTYPE_IDENTITY,CLASS_TAGMA,,
REQUIRES_UNIT_IS_ADJACENT_TAGMA,IncludeCenter,ARGTYPE_IDENTITY,1,,
REQUIRES_UNIT_IS_NOTCENTER_ADJACENT_TAGMA,Tag,ARGTYPE_IDENTITY,CLASS_TAGMA,,
REQUIRES_UNIT_IS_NOTCENTER_ADJACENT_TAGMA,IncludeCenter,ARGTYPE_IDENTITY,0,,
TRIEU_REQUIRES_FEATURE_REQUIREMENTS,RequirementSetId,ARGTYPE_IDENTITY,TRIEU_FEATURE_REQUIREMENTS,,
REQUIRES_PLOT_ADJACENT_CHATEAU,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_CHATEAU,,
REQUIRES_PLOT_ADJACENT_THEATER_SQUARE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
REQUIRES_PLOT_HAS_IMPROVED_LUXURY,ResourceClassType,ARGTYPE_IDENTITY,RESOURCECLASS_LUXURY,,
PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS_MET,RequirementSetId,ARGTYPE_IDENTITY,REQUIREMENTS_PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU,,
REQUIRES_CITY_6_TILES_FROM_CAPITAL,MaxDistance,ARGTYPE_IDENTITY,6,,
REQUIRES_CITY_6_TILES_FROM_CAPITAL,MinDistance,ARGTYPE_IDENTITY,0,,
BAKUHAN_REQUIREMENTS_MET_REQUIREMENT,RequirementSetId,ARGTYPE_IDENTITY,PLAYER_HAS_BAKUHAN_REUIREMENTS,,
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENT,Type,ARGTYPE_IDENTITY,GOLDEN,,
REQUIRES_CITY_HAS_CONSULATE,BuildingType,ARGTYPE_IDENTITY,BUILDING_CONSULATE,,
REQUIRES_CITY_HAS_CHANCERY,BuildingType,ARGTYPE_IDENTITY,BUILDING_CHANCERY,,
REQUIRES_CITY_HAS_BARRACKS_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_BARRACKS,,
REQUIRES_CITY_HAS_STABLE_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_STABLE,,
REQUIRES_CITY_HAS_ARMORY_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_ARMORY,,
REQUIRES_CITY_HAS_WORKSHOP_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_WORKSHOP,,
REQUIRES_CITY_HAS_FACTORY_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_FACTORY,,
REQUIRES_CITY_HAS_POWER_PLANT_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_POWER_PLANT,,
REQUIRES_PLOT_ADJACENT_TO_CITY_CENTER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CITY_CENTER,,
REQUIRES_CITY_HAS_COAL_POWER_PLANT_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_COAL_POWER_PLANT,,
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ETHIOPIA,BuildingType,ARGTYPE_IDENTITY,BUILDING_FOSSIL_FUEL_POWER_PLANT,,
REQUIRE_THIS_CITY_HAS_HARBOR,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HARBOR,,
REQUIRE_THIS_UNIT_IS_A_VAMPIRE,UnitType,ARGTYPE_IDENTITY,UNIT_VAMPIRE,,
REQUIRE_THIS_COMBAT_RESULTS_IN_UNIT_DEATH,ExcludeBarbs,ARGTYPE_IDENTITY,1,,
REQUIRE_THIS_COMBAT_RESULTS_IN_BARB_UNIT_DEATH,OnlyBarbs,ARGTYPE_IDENTITY,1,,
REQUIRE_THIS_PLOT_IS_A_VAMPIRE_CASTLE,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_VAMPIRE_CASTLE,,
REQUIRES_UNIT_IS_CULTIST,UnitType,ARGTYPE_IDENTITY,UNIT_CULTIST,,
REQUIRE_THIS_UNIT_IS_ADJACENT_AND_AT_WAR,MinDistance,ARGTYPE_IDENTITY,1,,
REQUIRE_THIS_UNIT_IS_ADJACENT_AND_AT_WAR,MaxDistance,ARGTYPE_IDENTITY,1,,
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL,EarliestEra,ARGTYPE_IDENTITY,ERA_ANCIENT,,
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL,LatestEra,ARGTYPE_IDENTITY,ERA_CLASSICAL,,
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE,EarliestEra,ARGTYPE_IDENTITY,ERA_ANCIENT,,
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE,LatestEra,ARGTYPE_IDENTITY,ERA_CLASSICAL,,
REQUIRES_PLAYER_HAS_MAHAVIHARA,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_MAHAVIHARA,,
REQUIRES_PLAYER_HAS_INDUSTRIALIZATION,TechnologyType,ARGTYPE_IDENTITY,TECH_INDUSTRIALIZATION,,
ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_LC,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,,
ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_HC,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,,
REQUIRES_UNIT_IS_QUESTING_KNIGHT,UnitType,ARGTYPE_IDENTITY,UNIT_QUESTING_KNIGHT,,
REQUIRES_LEADS_DISTRICTS_LUDWIG,DistrictPercentThreshold,ARGTYPE_IDENTITY,80,,
REQUIRES_LEADS_DISTRICTS_LUDWIG,MinDistrictsNeeded,ARGTYPE_IDENTITY,3,,
REQUIRES_LEADS_DISTRICTS_LUDWIG,AboveThreshold,ARGTYPE_IDENTITY,1,,
REQUIRES_LAGS_DISTRICTS_LUDWIG,DistrictPercentThreshold,ARGTYPE_IDENTITY,60,,
REQUIRES_LAGS_DISTRICTS_LUDWIG,MinDistrictsNeeded,ARGTYPE_IDENTITY,3,,
REQUIRES_LAGS_DISTRICTS_LUDWIG,AboveThreshold,ARGTYPE_IDENTITY,0,,
PLAYER_HAS_TECH_CELESTIAL_NAVIGATION,TechnologyType,ARGTYPE_IDENTITY,TECH_CELESTIAL_NAVIGATION,,
PLAYER_HAS_TECH_CURRENCY,TechnologyType,ARGTYPE_IDENTITY,TECH_CURRENCY,,
PLAYER_HAS_TECH_HORSEBACK_RIDING,TechnologyType,ARGTYPE_IDENTITY,TECH_HORSEBACK_RIDING,,
PLAYER_HAS_TECH_IRON_WORKING,TechnologyType,ARGTYPE_IDENTITY,TECH_IRON_WORKING,,
PLAYER_HAS_TECH_SHIPBUILDING,TechnologyType,ARGTYPE_IDENTITY,TECH_SHIPBUILDING,,
PLAYER_HAS_TECH_MATHEMATICS,TechnologyType,ARGTYPE_IDENTITY,TECH_MATHEMATICS,,
PLAYER_HAS_TECH_CONSTRUCTION,TechnologyType,ARGTYPE_IDENTITY,TECH_CONSTRUCTION,,
PLAYER_HAS_TECH_ENGINEERING,TechnologyType,ARGTYPE_IDENTITY,TECH_ENGINEERING,,
PLAYER_HAS_TECH_MILITARY_TACTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_MILITARY_TACTICS,,
PLAYER_HAS_TECH_APPRENTICESHIP,TechnologyType,ARGTYPE_IDENTITY,TECH_APPRENTICESHIP,,
PLAYER_HAS_TECH_MACHINERY,TechnologyType,ARGTYPE_IDENTITY,TECH_MACHINERY,,
PLAYER_HAS_TECH_EDUCATION,TechnologyType,ARGTYPE_IDENTITY,TECH_EDUCATION,,
PLAYER_HAS_TECH_STIRRUPS,TechnologyType,ARGTYPE_IDENTITY,TECH_STIRRUPS,,
PLAYER_HAS_TECH_MILITARY_ENGINEERING,TechnologyType,ARGTYPE_IDENTITY,TECH_MILITARY_ENGINEERING,,
PLAYER_HAS_TECH_CASTLES,TechnologyType,ARGTYPE_IDENTITY,TECH_CASTLES,,
PLAYER_HAS_TECH_BUTTRESS,TechnologyType,ARGTYPE_IDENTITY,TECH_BUTTRESS,,
PLAYER_HAS_TECH_CARTOGRAPHY,TechnologyType,ARGTYPE_IDENTITY,TECH_CARTOGRAPHY,,
PLAYER_HAS_TECH_MASS_PRODUCTION,TechnologyType,ARGTYPE_IDENTITY,TECH_MASS_PRODUCTION,,
PLAYER_HAS_TECH_BANKING,TechnologyType,ARGTYPE_IDENTITY,TECH_BANKING,,
PLAYER_HAS_TECH_GUNPOWDER,TechnologyType,ARGTYPE_IDENTITY,TECH_GUNPOWDER,,
PLAYER_HAS_TECH_PRINTING,TechnologyType,ARGTYPE_IDENTITY,TECH_PRINTING,,
PLAYER_HAS_TECH_SQUARE_RIGGING,TechnologyType,ARGTYPE_IDENTITY,TECH_SQUARE_RIGGING,,
PLAYER_HAS_TECH_ASTRONOMY,TechnologyType,ARGTYPE_IDENTITY,TECH_ASTRONOMY,,
PLAYER_HAS_TECH_METAL_CASTING,TechnologyType,ARGTYPE_IDENTITY,TECH_METAL_CASTING,,
PLAYER_HAS_TECH_SIEGE_TACTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_SIEGE_TACTICS,,
PLAYER_HAS_TECH_INDUSTRIALIZATION,TechnologyType,ARGTYPE_IDENTITY,TECH_INDUSTRIALIZATION,,
PLAYER_HAS_TECH_SCIENTIFIC_THEORY,TechnologyType,ARGTYPE_IDENTITY,TECH_SCIENTIFIC_THEORY,,
PLAYER_HAS_TECH_BALLISTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_BALLISTICS,,
PLAYER_HAS_TECH_MILITARY_SCIENCE,TechnologyType,ARGTYPE_IDENTITY,TECH_MILITARY_SCIENCE,,
PLAYER_HAS_TECH_STEAM_POWER,TechnologyType,ARGTYPE_IDENTITY,TECH_STEAM_POWER,,
PLAYER_HAS_TECH_SANITATION,TechnologyType,ARGTYPE_IDENTITY,TECH_SANITATION,,
PLAYER_HAS_TECH_ECONOMICS,TechnologyType,ARGTYPE_IDENTITY,TECH_ECONOMICS,,
PLAYER_HAS_TECH_RIFLING,TechnologyType,ARGTYPE_IDENTITY,TECH_RIFLING,,
PLAYER_HAS_TECH_FLIGHT,TechnologyType,ARGTYPE_IDENTITY,TECH_FLIGHT,,
PLAYER_HAS_TECH_REPLACEABLE_PARTS,TechnologyType,ARGTYPE_IDENTITY,TECH_REPLACEABLE_PARTS,,
PLAYER_HAS_TECH_STEEL,TechnologyType,ARGTYPE_IDENTITY,TECH_STEEL,,
PLAYER_HAS_TECH_ELECTRICITY,TechnologyType,ARGTYPE_IDENTITY,TECH_ELECTRICITY,,
PLAYER_HAS_TECH_RADIO,TechnologyType,ARGTYPE_IDENTITY,TECH_RADIO,,
PLAYER_HAS_TECH_CHEMISTRY,TechnologyType,ARGTYPE_IDENTITY,TECH_CHEMISTRY,,
PLAYER_HAS_TECH_COMBUSTION,TechnologyType,ARGTYPE_IDENTITY,TECH_COMBUSTION,,
PLAYER_HAS_TECH_REFINING,TechnologyType,ARGTYPE_IDENTITY,TECH_REFINING,,
PLAYER_HAS_TECH_ADVANCED_FLIGHT,TechnologyType,ARGTYPE_IDENTITY,TECH_ADVANCED_FLIGHT,,
PLAYER_HAS_TECH_ROCKETRY,TechnologyType,ARGTYPE_IDENTITY,TECH_ROCKETRY,,
PLAYER_HAS_TECH_ADVANCED_BALLISTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_ADVANCED_BALLISTICS,,
PLAYER_HAS_TECH_COMBINED_ARMS,TechnologyType,ARGTYPE_IDENTITY,TECH_COMBINED_ARMS,,
PLAYER_HAS_TECH_PLASTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_PLASTICS,,
PLAYER_HAS_TECH_COMPUTERS,TechnologyType,ARGTYPE_IDENTITY,TECH_COMPUTERS,,
PLAYER_HAS_TECH_NUCLEAR_FISSION,TechnologyType,ARGTYPE_IDENTITY,TECH_NUCLEAR_FISSION,,
PLAYER_HAS_TECH_SYNTHETIC_MATERIALS,TechnologyType,ARGTYPE_IDENTITY,TECH_SYNTHETIC_MATERIALS,,
PLAYER_HAS_TECH_TELECOMMUNICATIONS,TechnologyType,ARGTYPE_IDENTITY,TECH_TELECOMMUNICATIONS,,
PLAYER_HAS_TECH_SATELLITES,TechnologyType,ARGTYPE_IDENTITY,TECH_SATELLITES,,
PLAYER_HAS_TECH_GUIDANCE_SYSTEMS,TechnologyType,ARGTYPE_IDENTITY,TECH_GUIDANCE_SYSTEMS,,
PLAYER_HAS_TECH_LASERS,TechnologyType,ARGTYPE_IDENTITY,TECH_LASERS,,
PLAYER_HAS_TECH_COMPOSITES,TechnologyType,ARGTYPE_IDENTITY,TECH_COMPOSITES,,
PLAYER_HAS_TECH_STEALTH_TECHNOLOGY,TechnologyType,ARGTYPE_IDENTITY,TECH_STEALTH_TECHNOLOGY,,
PLAYER_HAS_TECH_ROBOTICS,TechnologyType,ARGTYPE_IDENTITY,TECH_ROBOTICS,,
PLAYER_HAS_TECH_NANOTECHNOLOGY,TechnologyType,ARGTYPE_IDENTITY,TECH_NANOTECHNOLOGY,,
PLAYER_HAS_TECH_NUCLEAR_FUSION,TechnologyType,ARGTYPE_IDENTITY,TECH_NUCLEAR_FUSION,,
PLAYER_HAS_TECH_SEASTEADS,TechnologyType,ARGTYPE_IDENTITY,TECH_SEASTEADS,,
PLAYER_HAS_TECH_ADVANCED_AI,TechnologyType,ARGTYPE_IDENTITY,TECH_ADVANCED_AI,,
PLAYER_HAS_TECH_ADVANCED_POWER_CELLS,TechnologyType,ARGTYPE_IDENTITY,TECH_ADVANCED_POWER_CELLS,,
PLAYER_HAS_TECH_CYBERNETICS,TechnologyType,ARGTYPE_IDENTITY,TECH_CYBERNETICS,,
PLAYER_HAS_TECH_SMART_MATERIALS,TechnologyType,ARGTYPE_IDENTITY,TECH_SMART_MATERIALS,,
PLAYER_HAS_TECH_PREDICTIVE_SYSTEMS,TechnologyType,ARGTYPE_IDENTITY,TECH_PREDICTIVE_SYSTEMS,,
PLAYER_HAS_TECH_OFFWORLD_MISSION,TechnologyType,ARGTYPE_IDENTITY,TECH_OFFWORLD_MISSION,,
REQUIRES_PLAYER_HAS_FOREIGN_TRADE,CivicType,ARGTYPE_IDENTITY,CIVIC_FOREIGN_TRADE,,
REQUIRES_PLOT_HAS_GRASS_FLOODPLAINS,FeatureType,ARGTYPE_IDENTITY,FEATURE_FLOODPLAINS_GRASSLAND,,
REQUIRES_PLOT_HAS_PLAINS_FLOODPLAINS,FeatureType,ARGTYPE_IDENTITY,FEATURE_FLOODPLAINS_PLAINS,,
