RequirementId,RequirementType,Likeliness,Impact,Inverse,Reverse,Persistent,ProgressWeight,Triggered
REQUIRES_CITY_HAS_MEETING_HOUSE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_MOSQUE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_PAGODA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_STUPA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_SYNAGOGUE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WAT,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_QUEENS_BIBLIOTHEQUE_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENT,REQUIREMENT_CITY_HAS_X_FEATURE_TYPE,0,0,0,0,0,1,0
PLOT_HAS_ANY_FEATURE_REQUIREMENT,REQUIREMENT_PLOT_HAS_ANY_FEATURE,0,0,0,0,0,1,0
PLOT_IS_PASSABLE,REQUIREMENT_PLOT_IS_IMPASSABLE,0,0,1,0,0,1,0
PLOT_IS_COASTAL_LAND_XP2,REQUIREMENT_PLOT_IS_COASTAL_LAND,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_OWNER_CAPITAL_CONTINENT,REQUIREMENT_PLOT_IS_OWNER_CAPITAL_CONTINENT,0,0,0,0,0,1,0
PLOT_IS_MOUNTAIN,REQUIREMENT_PLOT_IS_MOUNTAIN,0,0,0,0,0,1,0
CITY_IS_NOT_ORIGINAL_OWNER_REQUIREMENTS,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,1,0,0,1,0
REQUIRES_PLOT_HAS_MAORI_PA,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_MERCANTILISM,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_CONSERVATION,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_MILITARY_ENGINEER,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_NO_IMPROVEMENT,REQUIREMENT_PLOT_HAS_ANY_IMPROVEMENT,0,0,1,0,0,1,0
REQUIRES_ERA_ATLEASTEXPANSION_INDUSTRIAL,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
PLOT_ADJACENT_TO_GEOTHERMAL_FISSURE_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_BATH,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_UNIT_CITY_HAS_COTHON_SAME_OWNER,REQUIREMENT_PLOT_UNIT_CITY_HAS_DISTRICT_SAME_OWNER,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_NOBEL_PRIZE_TRAIT,REQUIREMENT_PLAYER_HAS_CIVILIZATION_OR_LEADER_TRAIT,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_AFTER_RENAISSANCE,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_AFTER_INDUSTRIAL,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_AFTER_MODERN,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_AFTER_ATOMIC,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_AFTER_INFORMATION,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_ERA_BEFORE_ATOMIC,REQUIREMENT_GAME_ERA_ATMOST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_GAME_HAS_NOBEL_PRIZE_TRAIT,REQUIREMENT_GAME_HAS_CIVILIZATION_OR_LEADER_TRAIT,0,0,0,0,0,1,0
REQUIRES_PLAYER_IN_TOP_TIER_FOR_EMERGENCY_SCORE,REQUIREMENT_PLAYER_GOT_HIGH_TIER_SCORE_IN_EMERGENCY,0,0,0,0,0,1,0
REQUIRES_PLAYER_IN_BOTTOM_TIER_FOR_EMERGENCY_SCORE,REQUIREMENT_PLAYER_GOT_LOW_TIER_SCORE_IN_EMERGENCY,0,0,0,0,0,1,0
REQUIRES_PLAYER_IN_FIRST_PLACE_FOR_EMERGENCY_SCORE,REQUIREMENT_PLAYER_GOT_FIRST_PLACE_IN_EMERGENCY,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_UNIVERSITY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_AQUATIC_CENTER,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_RESEARCH_LAB,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_WATER_ENTERTAINMENT_COMPLEX,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_COMPLETED_EXOPLANET_EXPEDITION,REQUIREMENT_PLAYER_HAS_COMPLETED_PROJECT,0,0,0,0,0,1,0
MAP_CONTAINS_IKKIL,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
MAP_CONTAINS_PAMUKKALE,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_ENTERTAINMENT_COMPLEX,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PAMUKKALE_IN_CITY,REQUIREMENT_CITY_HAS_FEATURE,0,0,0,0,0,1,0
REQUIRES_CITY_IS_POWERED,REQUIREMENT_CITY_IS_POWERED,0,0,0,0,0,1,0
10_PLOTS_AWAY_MAX_UNIT_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_TO_OWNER,0,0,0,0,0,1,0
PLOT_ADJACENT_TO_VOLCANIC_SOIL_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
PLOT_VOLCANIC_SOIL_REQUIREMENT,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
ADJACENT_TO_OWNER,REQUIREMENT_PLOT_ADJACENT_TO_OWNER,0,0,0,0,0,1,0
PLOT_HAS_RESOURCE_REQUIREMENTS,REQUIREMENT_PLOT_HAS_ANY_RESOURCE,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_CIVIL_SERVICE_XP2,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLOT_DESERT,REQUIREMENT_PLOT_TERRAIN_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_MASS_PRODUCTION_XP2,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_FLAT,REQUIREMENT_PLOT_IS_HILLS,0,0,1,0,0,1,0
REQUIRES_PLOT_IS_ADJACENT_TO_STADIUM,REQUIREMENT_PLOT_ADJACENT_BUILDING_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_FRESH_WATER,REQUIREMENT_PLOT_IS_FRESH_WATER,0,0,0,0,0,1,0
REQUIRES_NOT_ADJACENT_TO_AQUEDUCT,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NATURAL_HISTORY,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_CULTURAL_HERITAGE,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLAYER_DOES_NOT_HAVE_NATURAL_HISTORY,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_COLONIALISM,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_FLOODPLAINS_TAG,REQUIREMENT_PLOT_FEATURE_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_TIER_1_GOV_BUILDING,REQUIREMENT_CITY_HAS_GOVERNMENT_BUILDING_TIER,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_TIER_2_GOV_BUILDING,REQUIREMENT_CITY_HAS_GOVERNMENT_BUILDING_TIER,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_TIER_3_GOV_BUILDING,REQUIREMENT_CITY_HAS_GOVERNMENT_BUILDING_TIER,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_LEVIED_XP2,REQUIREMENT_UNIT_IS_LEVIED,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_AT_LEAST_NO_CITY,REQUIREMENT_PLAYER_HAS_AT_LEAST_NUMBER_CITIES,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_ONLY_ONE_CITY,REQUIREMENT_PLAYER_HAS_AT_LEAST_NUMBER_CITIES,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_CIVIL_ENGINEERING_CIVIC,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_SHIPYARD,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_SUZERAIN_BONUS_ENABLED,REQUIREMENT_PLAYER_IS_SUZERAIN_BONUS_ENABLED,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_ALUMINUM,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_COAL,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_HORSES,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_IRON,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_NITER,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_OIL,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_NO_IMPROVED_URANIUM,REQUIREMENT_PLAYER_HAS_RESOURCE_IMPROVED,0,0,1,0,0,1,0
REQUIRES_PLOT_HAS_SNOW,REQUIREMENT_PLOT_TERRAIN_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_LUMBER_MILL,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_WATER_PARK,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_TECH_GUNPOWDER,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_SPACEPORT,REQUIREMENT_CITY_HAS_DISTRICT,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_ROCK_BAND,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_MUSEUM_ART,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_BROADCAST_CENTER,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_BANK,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_POWER_PLANT,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_COAL_POWER_PLANT,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_GREAT_GENERAL,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_GIANT_DEATH_ROBOT,REQUIREMENT_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_XP2,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_ADJACENT_GURU_XP2,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_EMBARKED,REQUIREMENT_UNIT_EMBARKED,0,0,0,0,0,1,0
TRADER_IS_WITHIN_FOUR_REQUIREMENT,REQUIREMENT_PLOT_NEARBY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
UNIT_PARK_REQUIREMENT,REQUIREMENT_UNIT_PLOT_HAS_NATIONAL_PARK,0,0,0,0,0,1,0
UNIT_OWNER_PARK_REQUIREMENT,REQUIREMENT_UNIT_PLOT_HAS_NATIONAL_PARK,0,0,0,0,0,1,0
REQUIRES_PLOT_UNIT_IS_EMBARKED,REQUIREMENT_PLOT_UNIT_EMBARKED,0,0,0,0,0,1,0
IS_FRIENDLY_TERRITORY_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_TERRITORY,0,0,0,0,0,1,0
OPPONENT_INFO_FUTURE_ERA,REQUIREMENT_OPPONENT_ERA_AT_LEAST,0,0,0,0,0,1,0
CITY_IS_ORIGINAL_OWNER_REQUIREMENTS,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,0,0,0,1,0
DIPLOMATIC_VICTORY_REQUIREMENT,REQUIREMENT_TEAM_DIPLOMATIC_VICTORY,0,0,0,0,0,1,0
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS_MET,REQUIREMENT_COLLECTION_ANY_MET,0,0,0,0,0,1,0
TECHNOLOGY_VICTORY_POINTS_MET,REQUIREMENT_PLAYER_HAS_SCIENCE_VICTORY_POINTS,0,0,0,0,1,4,0
TECHNOLOGY_VICTORY_MARS_BASE,REQUIREMENT_PLAYER_HAS_COMPLETED_PROJECT,0,0,0,0,1,1,0
TECHNOLOGY_VICTORY_EXOPLANET_EXPEDITION,REQUIREMENT_PLAYER_HAS_COMPLETED_PROJECT,0,0,0,0,1,1,0
REQUIRES_HAS_LOW_MOUNTAIN_CITIES,REQUIREMENT_PLAYER_MOUNTAIN_CITIES,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_MOUNTAIN_CITIES,REQUIREMENT_PLAYER_MOUNTAIN_CITIES,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_COASTAL_CITIES,REQUIREMENT_PLAYER_COASTAL_CITIES,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_COASTAL_CITIES,REQUIREMENT_PLAYER_COASTAL_CITIES,0,0,0,0,0,1,0
REQUIRES_PLOT_BREATHTAKING_APPEAL_ROOSEVELT,REQUIREMENT_PLOT_IS_APPEAL_BETWEEN,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_FOREST_ROOSEVELT,REQUIREMENT_PLOT_ADJACENT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
PLOT_ADJACENT_FORESTS_OR_WONDERS_REQUIREMENTS_MET,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_MET,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_HARALD_ALT,REQUIREMENT_PLAYER_LEADER_TYPE_MATCHES,0,0,0,0,0,1,0
PLAYER_HAS_GREAT_ADMIRAL,REQUIREMENT_PLAYER_HAS_GREAT_PERSON_CLASS,0,0,0,0,0,1,0
PLAYER_HAS_ARTEMISIA,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_GAIUS_DUILIUS,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_THEMISTOCLES,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_LEIF_ERIKSON,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_RAJENDRA_CHOLA,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_ZHENG_HE,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_FRANCIS_DRAKE,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_YI_SUN_SIN,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
PLAYER_HAS_SANTA_CRUZ,REQUIREMENT_PLAYER_HAS_GREAT_PERSON,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WORKSHOP_ENGLAND,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FACTORY_ENGLAND,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_POWER_PLANT_ENGLAND,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_COAL_POWER_PLANT_ENGLAND,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ENGLAND,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
LINCOLN_REQUIREMENTS,REQUIREMENT_PLAYER_LEADER_TYPE_MATCHES,0,0,0,0,0,1,0
CITY_IS_SAME_CONTINENT_REQUIREMENTS,REQUIREMENT_CITY_IS_OWNER_CAPITAL_CONTINENT,0,0,0,0,0,1,0
CITY_IS_OTHER_CONTINENT_REQUIREMENTS,REQUIREMENT_CITY_IS_OWNER_CAPITAL_CONTINENT,0,0,1,0,0,1,0
REQUIRES_HAS_POSITIVE_INCOME,REQUIREMENT_PLAYER_INCOME_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_NEGATIVE_INCOME,REQUIREMENT_PLAYER_INCOME_LEAD,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_DEFENSIVE_TACTICS,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_FLOODPLAINS_REQUIREMENT,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_FOOD,REQUIREMENT_PLAYER_YIELD_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_FOOD,REQUIREMENT_PLAYER_YIELD_LEAD,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_GRASSFLOODPLAINS_SAHARA,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_PLAINSFLOODPLAINS_SAHARA,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_MAIZE_IN_PLOT,REQUIREMENT_PLOT_RESOURCE_TYPE_MATCHES,0,0,0,0,0,1,0
PLAYER_IS_MAYA,REQUIREMENT_PLAYER_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_FARM_GRANCOLOMBIA_MAYA,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_OBSERVATORY,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
MAP_CONTAINS_FOUNTAIN_OF_YOUTH,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
REQUIRES_UNIT_INSIDE_FOUNTAIN_OF_YOUTH,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
MAP_CONTAINS_PAITITI,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
REQUIRES_PAITITI_IN_CITY,REQUIREMENT_CITY_HAS_FEATURE,0,0,0,0,0,1,0
MAP_CONTAINS_BERMUDA_TRIANGLE,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
REQUIRES_UNIT_INSIDE_BERMUDA_TRIANGLE,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
UNIT_IS_ENEMY_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_TO_OWNER_AT_WAR,0,0,0,0,0,1,0
UNIT_IS_LLANERO_REQUIREMENT,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_OBJECT_9_TILES_FROM_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_OBJECT_10_OR_MORE_TILES_FROM_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_OBJECT_6_TILES_FROM_CAPITAL_NOT_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_OBJECT_6_TILES_FROM_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_OBJECT_7_OR_MORE_TILES_FROM_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_ALUMINUM,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_COAL,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_HORSES,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_IRON,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_NITER,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_OIL,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_IMPROVED_URANIUM,REQUIREMENT_CITY_HAS_RESOURCE_TYPE_IMPROVED,0,0,0,0,0,1,0
CITY_IS_ORIGINAL_OWNER_REQUIREMENTS_MAYA,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,0,0,0,1,0
UNIT_IS_FLANKED_REQUIREMENT,REQUIREMENT_PLOT_UNIT_FLANKED,0,0,0,0,0,1,0
PLAYER_HAS_LAHORE_SUZERAIN,REQUIREMENT_PLAYER_IS_SUZERAIN_OF_X,0,0,0,0,0,1,0
LLANERO_IS_ADJACENT_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_METAL_CASTING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_NO_STEEL,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_STEEL,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
OPPONENT_IS_NOT_DISTRICT,REQUIREMENT_OPPONENT_IS_DISTRICT,0,0,1,0,0,1,0
REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_TAG_BYZANTIUMGAUL,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_ADJACENT_TAGMA,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_NOTCENTER_ADJACENT_TAGMA,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_COMBAT_AGAINST_STRONGER_UNIT,REQUIREMENT_OPPONENT_IS_STRONGER,0,0,0,0,0,1,0
TRIEU_REQUIRES_FEATURE_REQUIREMENTS,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
UNIT_IN_NOT_OWNER_TERRITORY_REQUIREMENT,REQUIREMENT_UNIT_IN_OWNER_TERRITORY,0,0,1,0,0,1,0
REQUIRES_PLOT_ADJACENT_CHATEAU,REQUIREMENT_PLOT_ADJACENT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_THEATER_SQUARE,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_IMPROVED_LUXURY,REQUIREMENT_PLOT_IMPROVED_RESOURCE_CLASS_TYPE_MATCHES,0,0,0,0,0,1,0
PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS_MET,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
BAKUHAN_REQUIREMENTS_MET_REQUIREMENT,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
REQUIRES_CITY_6_TILES_FROM_CAPITAL,REQUIREMENT_PLOT_NEAR_CAPITAL,0,0,0,0,0,1,0
REQUIRES_OPPONENT_IS_NOT_WOUNDED,REQUIREMENT_OPPONENT_IS_WOUNDED,0,0,1,0,0,1,0
REQUIRES_CITY_WAS_NOT_FOUNDED_WARLORDS,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,1,0,0,1,0
COMBAT_IS_NOT_DISTRICT_WARLORDS,REQUIREMENT_OPPONENT_IS_DISTRICT,0,0,1,0,0,1,0
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENT,REQUIREMENT_OPPONENT_ERA_AGE_MATCHES,0,0,1,0,0,1,0
REQUIRES_OPPONENT_IS_NOT_MINOR_CIV,REQUIREMENT_OPPONENT_IS_MINOR_CIV,0,0,1,0,0,1,0
REQUIRES_OPPONENT_IS_NOT_FREECITY_CIV,REQUIREMENT_OPPONENT_IS_FREE_CITY,0,0,1,0,0,1,0
REQUIRES_OPPONENT_IS_NOT_BARBARIAN_CIV,REQUIREMENT_OPPONENT_IS_BARBARIAN,0,0,1,0,0,1,0
REQUIRES_CITY_HAS_CONSULATE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
