RequirementSetId,RequirementId
AQUATICS_CENTER_COASTAL_WONDER_REQUIREMENTS,REQUIRES_PLOT_IS_COAST
AQUATICS_CENTER_COASTAL_WONDER_REQUIREMENTS,REQUIRES_PLOT_IS_ADJACENT_TO_COAST
ZOO_RAINFOREST_REQUIREMENTS,REQUIRES_PLOT_HAS_JUNGLE
ZOO_MARSH_REQUIREMENTS,REQUIRES_PLOT_HAS_MARSH
STADIUM_10_POPULATION_REQUIREMENTS,REQUIRES_POPULATION_10
STADIUM_20_POPULATION_REQUIREMENTS,REQUIRES_POPULATION_20
COLOSSEUM_REQUIREMENTS,REQUIRES_PLOT_HAS_COLOSSEUM_WITHIN_6
PLOT_HAS_ANYTUNDRA_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA
PLOT_HAS_ANYTUNDRA_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA_HILLS
CITY_HAS_ST_BASILS_REQUIREMENTS,REQUIRES_CITY_HAS_ST_BASILS
PLAYER_HAS_GOV_BUILDING_TALL_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_TALL_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_WIDE_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_WIDE_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_CONQUEST_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_CONQUEST_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_CITYSTATES_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_CITYSTATES_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_FAITH_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_FAITH_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_SPIES_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_SPIES_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_MILITARY_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_MILITARY_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_SCIENCE_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_SCIENCE_REQUIREMENT
PLAYER_HAS_GOV_BUILDING_CULTURE_REQUIREMENTS,PLAYER_HAS_GOV_BUILDING_CULTURE_REQUIREMENT
UNIT_IS_LEVERAGED_REQUIREMENTS,UNIT_IS_LEVIED_REQUIREMENT
DISTRICT_IS_ENTERTAINMENT_COMPLEX_ARENA,REQUIRES_DISTRICT_IS_ENTERTAINMENT_COMPLEX
DISTRICT_IS_ENTERTAINMENT_COMPLEX_ARENA,REQUIRES_CITY_HAS_ARENA
PLAYER_HAS_CAMPUS_HAPPY_REQUIREMENTS,REQUIRES_CITY_HAS_CAMPUS
PLAYER_HAS_CAMPUS_ECSTATIC_REQUIREMENTS,REQUIRES_CITY_HAS_CAMPUS
PLAYER_HAS_INDUSTRIAL_ZONE_HAPPY_REQUIREMENTS,REQUIRES_CITY_HAS_INDUSTRIAL_ZONE
PLAYER_HAS_INDUSTRIAL_ZONE_ECSTATIC_REQUIREMENTS,REQUIRES_CITY_HAS_INDUSTRIAL_ZONE
OPPONENT_IS_IN_GOLDEN_AGE_REQUIREMENTS,OPPONENT_IS_IN_GOLDEN_AGE_REQUIREMENT
OPPONENT_IS_IN_GOLDEN_AGE_FREE_CITY_REQUIREMENTS,OPPONENT_IS_IN_GOLDEN_AGE_REQUIREMENT
OPPONENT_IS_IN_GOLDEN_AGE_FREE_CITY_REQUIREMENTS,OPPONENT_IS_FREE_CITY_REQUIREMENT
CITY_IS_OCCUPIED_REQUIREMENTS,CITY_IS_OCCUPIED_REQUIREMENT
PLAYER_HAS_POTTERY_AND_CAPITAL,REQUIRES_PLAYER_HAS_POTTERY
PLAYER_HAS_POTTERY_AND_CAPITAL,REQUIRES_CAPITAL_CITY
CITY_HAS_GARRISON_CORPS_OR_ARMY_REQUIREMENT,REQUIRES_CITY_HAS_GARRISON_CORPS
CITY_HAS_GARRISON_CORPS_OR_ARMY_REQUIREMENT,REQUIRES_CITY_HAS_GARRISON_ARMY
REQUIREMENTS_PLOT_ADJACENT_MISSION_FOREIGN_CONTINENT,REQUIRES_PLOT_ADJACENT_TO_MISSION
REQUIREMENTS_PLOT_ADJACENT_MISSION_FOREIGN_CONTINENT,REQUIRES_CITY_IS_NOT_OWNER_CAPITAL_CONTINENT
CITY_HAS_GOVERNOR_FOUNDED,REQUIRES_CITY_WAS_FOUNDED
CITY_HAS_GOVERNOR_FOUNDED,REQUIRES_CITY_HAS_GOVERNOR
CITY_HAS_GOVERNOR_NOT_FOUNDED,REQUIRES_CITY_WAS_NOT_FOUNDED
CITY_HAS_GOVERNOR_NOT_FOUNDED,REQUIRES_CITY_HAS_GOVERNOR
PLAYER_HAS_GOVERNMENT_DISTRICT_REQUIREMENTS,PLAYER_HAS_GOVERNMENT_DISTRICT_REQUIREMENT
MILITARY_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_EMERGENCY_TARGET_IS_WINNING
MILITARY_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_EMERGENCY_TARGET_IS_ON_CONTINENT
MILITARY_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
MILITARY_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
MILITARY_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
MILITARY_EMERGENCY_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER
MILITARY_EMERGENCY_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_TARGET
MILITARY_EMERGENCY_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
MILITARY_EMERGENCY_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
MILITARY_EMERGENCY_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER
MILITARY_EMERGENCY_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
MILITARY_EMERGENCY_MOVEMENT_BUFF_REQUIREMENTS,REQUIRES_UNIT_IN_EMERGENCY_TARGET_TERRITORY
MILITARY_EMERGENCY_MOVEMENT_BUFF_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
MILITARY_EMERGENCY_MEMBERS_REWARD_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE
MILITARY_EMERGENCY_MEMBERS_REWARD_REQUIREMENTS,REQUIRES_UNIT_IN_EMERGENCY_TARGET_TERRITORY
MILITARY_EMERGENCY_TARGETS_REWARD_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
MILITARY_EMERGENCY_TARGETS_REWARD_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER
MILITARY_EMERGENCY_TARGETS_REWARD_REQUIREMENTS,REQUIRES_COMBAT_IS_CITY_STRIKE
SETTLEMENT_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
SETTLEMENT_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
SETTLEMENT_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
SETTLEMENT_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_NOTHING
SETTLEMENT_EMERGENCY_MEMBER_GPT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
SETTLEMENT_EMERGENCY_TARGET_GPT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
SETTLEMENT_EMERGENCY_MEMBER_MOVEMENT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
SETTLEMENT_EMERGENCY_TARGET_MOVEMENT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
CITY_STATE_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
CITY_STATE_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
CITY_STATE_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
CITY_STATE_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_HAS_ENVOYS_AT_EMERGENCY_CITY_STATE
CITY_STATE_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_NOTHING
CITY_STATE_EMERGENCY_REWARD_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE
CITY_STATE_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
CITY_STATE_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_TRADE_ROUTE_TO_CITY_STATE
RELIGIOUS_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
RELIGIOUS_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
RELIGIOUS_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
RELIGIOUS_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_HAS_FOUNDED_A_RELIGION
RELIGIOUS_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_NOTHING
RELIGIOUS_EMERGENCY_REWARD_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE
RELIGIOUS_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
SPYING_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
SPYING_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
SPYING_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
SPYING_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_HAS_HIGH_DIPLO_VIS_OF_TARGET
SPYING_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_NOTHING
SPYING_EMERGENCY_BUFF_ABILITY_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
SPYING_EMERGENCY_BUFF_ABILITY_REQUIREMENTS,REQUIRES_UNIT_IS_SPY
SPYING_EMERGENCY_REWARD_SPY_KILLING_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE
SPYING_EMERGENCY_REWARD_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
SPYING_EMERGENCY_REWARD_MEMBER_REQUIREMENTS,REQUIRES_UNIT_IS_SPY
SPYING_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
NUCLEAR_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
NUCLEAR_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND
NUCLEAR_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_NOT_ALLY
NUCLEAR_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_NOTHING
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_TARGET
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER
NUCLEAR_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
NUCLEAR_EMERGENCY_BUFF_MOVEMENT_REQUIREMENTS,REQUIRES_UNIT_IN_EMERGENCY_TARGET_TERRITORY
NUCLEAR_EMERGENCY_BUFF_MOVEMENT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
NUCLEAR_EMERGENCY_ATTACKER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER_WITH_SCORE
NUCLEAR_EMERGENCY_ATTACKER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_TARGET
NUCLEAR_EMERGENCY_ATTACKER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
NUCLEAR_EMERGENCY_DEFENDER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
NUCLEAR_EMERGENCY_DEFENDER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER_WITH_SCORE
NUCLEAR_EMERGENCY_DEFENDER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
NUCLEAR_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
BACKSTAB_EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
BACKSTAB_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_HIGH_ALLIANCE_LEVEL_WITH_EMERGENCY_PLAYER_DATA
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_TARGET
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_ATTACKER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER
BACKSTAB_EMERGENCY_BUFF_COMBAT_STRENGTH_DEFENDER_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
BACKSTAB_EMERGENCY_BUFF_MOVEMENT_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
BACKSTAB_EMERGENCY_BUFF_MOVEMENT_REQUIREMENTS,REQUIRES_UNIT_IN_EMERGENCY_TARGET_TERRITORY
BACKSTAB_EMERGENCY_BUFF_KILL_ROUTES_REQUIREMENTS,REQUIRES_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBER_AND_TARGET
BACKSTAB_EMERGENCY_BUFF_TRADE_YIELDS_REQUIREMENTS,REQUIRES_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBERS
BACKSTAB_EMERGENCY_ATTACKER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER_WITH_SCORE
BACKSTAB_EMERGENCY_ATTACKER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_TARGET
BACKSTAB_EMERGENCY_DEFENDER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_ATTACKER_IS_EMERGENCY_TARGET
BACKSTAB_EMERGENCY_DEFENDER_REWARD_MEMBER_REQUIREMENTS,REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER_WITH_SCORE
BACKSTAB_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
BACKSTAB_EMERGENCY_REWARD_TARGET_REQUIREMENTS,REQUIRES_PLAYER_AT_WAR_WITH_EMERGENCY_MEMBER
BUILDING_IS_PALACE,REQUIRES_CITY_HAS_PALACE
BUILDING_IS_TIER1,REQUIRES_CITY_HAS_GOV_TALL
BUILDING_IS_TIER1,REQUIRES_CITY_HAS_GOV_WIDE
BUILDING_IS_TIER1,REQUIRES_CITY_HAS_GOV_CONQUEST
BUILDING_IS_TIER2,REQUIRES_CITY_HAS_GOV_CITYSTATES
BUILDING_IS_TIER2,REQUIRES_CITY_HAS_GOV_SPIES
BUILDING_IS_TIER2,REQUIRES_CITY_HAS_GOV_FAITH
BUILDING_IS_TIER3,REQUIRES_CITY_HAS_GOV_MILITARY
BUILDING_IS_TIER3,REQUIRES_CITY_HAS_GOV_CULTURE
BUILDING_IS_TIER3,REQUIRES_CITY_HAS_GOV_SCIENCE
CAPITAL_OR_GOV_DISTRICT_REQUIREMENTS,REQUIRES_CITY_HAS_PALACE
CAPITAL_OR_GOV_DISTRICT_REQUIREMENTS,REQUIRES_CITY_HAS_GOV_DISTRICT
CITY_HAS_1_SPECIALTY_DISTRICT,REQUIRES_CITY_HAS_1_SPECIALTY_DISTRICT
PLOT_HAS_STRATEGIC_RESOURCE,REQUIRES_PLOT_HAS_STRATEGIC
PLOT_HAS_STRATEGIC_RESOURCE,REQUIRES_PLOT_HAS_VISIBLE_RESOURCE
CITY_HAS_GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY,REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY
PLOT_HAS_RENEWABLE_IMPROVEMENT,REQUIRES_CITY_HAS_SOLAR_FARM
PLOT_HAS_RENEWABLE_IMPROVEMENT,REQUIRES_CITY_HAS_WIND_FARM
PLOT_HAS_RENEWABLE_IMPROVEMENT,REQUIRES_CITY_HAS_OFFSHORE_WIND_FARM
PLOT_HAS_RENEWABLE_IMPROVEMENT,REQUIRES_CITY_HAS_GEOTHERMAL_PLANT
PLOT_HAS_ANY_FEATURE_NO_IMPROVEMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_ANY_FEATURE_NO_IMPROVEMENTS,PLOT_HAS_ANY_FEATURE_REQUIREMENT
CITY_HAS_GOVERNOR_PROMOTION_AQUACULTURE,REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_AQUACULTURE
CITY_HAS_GOVERNOR_PROMOTION_PARKS_RECREATION,REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_PARKS_RECREATION
DISTRICT_IS_NEIGHBORHOOD,REQUIRES_DISTRICT_IS_NEIGHBORHOOD
DISTRICT_IS_AQUEDUCT,REQUIRES_DISTRICT_IS_AQUEDUCT
DISTRICT_IS_CANAL,REQUIRES_DISTRICT_IS_CANAL
DISTRICT_IS_DAM,REQUIRES_DISTRICT_IS_DAM
PLAYER_HAS_GLOBALIZATION_REQUIREMENTS,REQUIRES_PLAYER_HAS_GLOBALIZATION
PLAYER_HAS_CIVIL_SERVICE_REQUIREMENTS,REQUIRES_PLAYER_HAS_CIVIL_SERVICE
ADJACENT_TO_WATER_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_COAST
ADJACENT_TO_WATER_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_LAKE
ADJACENT_TO_WATER_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_RIVER
CITY_HAS_GOVERNOR,REQUIRES_CITY_HAS_GOVERNOR
PLAYER_HAS_GOLDEN_AGE_HAVE_MET,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_HAVE_MET,REQUIRES_PLAYERS_HAVE_MET
PLAYER_ELIGIBLE_FOR_COMMEMORATION_QUEST,REQUIRES_PLAYER_NOT_HAS_GOLDEN_AGE
PLAYER_ELIGIBLE_FOR_COMMEMORATION_QUEST,REQUIRES_PLAYER_ALWAYS_ALLOWED_COMMEMORATION_QUEST
PLAYER_HAS_DARK_AGE_HAVE_MET,REQUIRES_PLAYER_HAS_DARK_AGE
PLAYER_HAS_DARK_AGE_HAVE_MET,REQUIRES_PLAYERS_HAVE_MET
PLAYER_HAS_DARK_AGE,REQUIRES_PLAYER_HAS_DARK_AGE
PLAYER_IS_HIGH_DIFFICULTY_HUMAN,REQUIRES_PLAYER_IS_HUMAN
PLAYER_IS_HIGH_DIFFICULTY_HUMAN,REQUIRES_EMPEROR_OR_HIGHER_DIFFICULTY
PLAYER_SHARES_EMERGENCY,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_SHARES_EMERGENCY,REQUIRES_SHARED_EMERGENCY
OPPONENT_IS_DEFENSIBLE_DISTRICT_REQURIEMENTS,PLOT_DISTRICT_IS_DEFENDED_REQUIREMENTS
REQUIREMENTS_UNIT_IS_MONGOLIAN_CAVALRY,UNIT_IS_LIGHT_CAVALRY
REQUIREMENTS_UNIT_IS_MONGOLIAN_CAVALRY,UNIT_IS_HEAVY_CAVALRY
REQUIREMENTS_UNIT_IS_MONGOLIAN_CAVALRY,UNIT_IS_MONGOLIAN_KESHIG_REQUIREMENT
ATTACKER_OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
ATTACKER_OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,OPPONENT_IS_CAVALRY_REQUIREMENTS_MET
OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,OPPONENT_IS_LIGHT_CAVALRY_REQUIREMENT
OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,OPPONENT_IS_HEAVY_CAVALRY_REQUIREMENT
OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,OPPONENT_IS_RANGED_CAVALRY_REQUIREMENT
BUILDING_IS_BARRACKS_STABLE_MILITARITIC_CITY_STATE,REQUIRES_CITY_HAS_BARRACKS
BUILDING_IS_BARRACKS_STABLE_MILITARITIC_CITY_STATE,REQUIRES_CITY_HAS_STABLE
BUILDING_IS_ARMORY,REQUIRES_CITY_HAS_ARMORY
BUILDING_IS_WORKSHOP,REQUIRES_CITY_HAS_WORKSHOP
BUILDING_IS_FACTORY,REQUIRES_CITY_HAS_FACTORY
BUILDING_IS_SHRINE,REQUIRES_CITY_HAS_SHRINE
BUILDING_IS_MARKET,REQUIRES_CITY_HAS_MARKET
BUILDING_IS_LIBRARY,REQUIRES_CITY_HAS_LIBRARY
BUILDING_IS_AMPHITHEATER,REQUIRES_CITY_HAS_AMPHITHEATER
BUILDING_IS_LIGHTHOUSE,REQUIRES_CITY_HAS_LIGHTHOUSE
BUILDING_IS_MILITARY_ACADEMY,REQUIRES_CITY_HAS_MILITARY_ACADEMY
PLAYER_IS_SUZERAIN_ALLY_LEVEL_1,REQUIRES_PLAYER_IS_SUZERAIN
PLAYER_IS_SUZERAIN_ALLY_LEVEL_1,REQUIRES_PLAYER_IS_ALLY_LEVEL_1
PLAYER_IS_SUZERAIN_ALLY_LEVEL_2,REQUIRES_PLAYER_IS_SUZERAIN
PLAYER_IS_SUZERAIN_ALLY_LEVEL_2,REQUIRES_PLAYER_IS_ALLY_LEVEL_2
PLAYER_IS_SUZERAIN_ALLY_LEVEL_3,REQUIRES_PLAYER_IS_SUZERAIN
PLAYER_IS_SUZERAIN_ALLY_LEVEL_3,REQUIRES_PLAYER_IS_ALLY_LEVEL_3
PLAYER_DEFENSIVE_PACT,REQUIRES_PLAYER_NOT_ALLY
PLAYER_HAS_GOLDEN_AGE,REQUIRES_PLAYER_HAS_GOLDEN_AGE
UNIT_IS_RELIGIOUS,REQUIRES_UNIT_IS_MISSIONARY
UNIT_IS_RELIGIOUS,REQUIRES_UNIT_IS_APOSTLE
UNIT_IS_RELIGIOUS,REQUIRES_UNIT_IS_INQUISITOR
UNIT_IS_GOLDEN_AGE_RELIGIOUS,REQUIRES_UNIT_IS_RELIGIOUS
UNIT_IS_GOLDEN_AGE_RELIGIOUS,REQUIRES_PLAYER_HAS_GOLDEN_AGE
UNIT_IS_GOLDEN_AGE_TRADER,REQUIRES_UNIT_IS_TRADER
UNIT_IS_GOLDEN_AGE_TRADER,REQUIRES_PLAYER_HAS_GOLDEN_AGE
UNIT_IS_GOLDEN_AGE_BUILDER,REQUIREMENT_UNIT_IS_BUILDER
UNIT_IS_GOLDEN_AGE_BUILDER,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_ATOMIC,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_ATOMIC,REQUIRES_ERA_IS_ATOMIC
PLAYER_HAS_GOLDEN_AGE_INFORMATION,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_INFORMATION,REQUIRES_ERA_IS_INFORMATION
PLAYER_HAS_GOLDEN_AGE_FUTURE,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_FUTURE,REQUIRES_ERA_IS_FUTURE
PLAYER_HAS_GOLDEN_AGE_AIR,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_AIR,REQUIRES_AIR_DOMAIN
CITY_HAS_GOVERNOR_GOLDEN_AGE,REQUIRES_CITY_HAS_GOVERNOR
CITY_HAS_GOVERNOR_GOLDEN_AGE,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_CITY_NOT_OWNER_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_CITY_IS_NOT_OWNER_CAPITAL_CONTINENT
PLAYER_HAS_GOLDEN_AGE_CITY_NOT_OWNER_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLAYER_HAS_GOLDEN_AGE_UNIT_IS_SPY,REQUIREMENT_UNIT_IS_SPY
PLAYER_HAS_GOLDEN_AGE_UNIT_IS_SPY,REQUIRES_PLAYER_HAS_GOLDEN_AGE
CITY_HAS_2_TITLE_GOVERNOR_REQUIREMENTS,REQUIRES_CITY_HAS_2_TITLE_GOVERNOR
PLOT_HAS_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
BUILDING_IS_STOCK_EXCHANGE,REQUIRES_CITY_HAS_STOCK_EXCHANGE
CITY_HAS_HOLY_SITE,REQUIRES_CITY_HAS_HOLY_SITE
CITY_HAS_HIGH_POPULATION,REQUIRES_CITY_HAS_HIGH_POPULATION
CAMPUS_HAS_HIGH_ADJACENCY,REQUIRES_CAMPUS_HAS_HIGH_ADJACENCY
COMMERCIAL_HUB_HAS_HIGH_ADJACENCY,REQUIRES_COMMERCIAL_HUB_HAS_HIGH_ADJACENCY
