ModifierId,Context,Text
HERO_COMBAT_STRENGTH_UNIT,Summary,{LOC_HERO_COMBAT_STRENGTH_UNIT_MODIFIER}
HERO_COMBAT_STRENGTH_UNIT,Preview,{LOC_HERO_COMBAT_STRENGTH_UNIT_MODIFIER}
MODIFIER_HIPPOLYTA_HEAL_PER_TURN,Summary,LOC_MODIFIER_HIPPOLYTA_HEAL_PER_TURN
MODIFIER_HUNAHPU_RESURRECT_KILL,Preview,LOC_MODIFIER_HUNAHPU_RESURRECT_KILL
MODIFIER_HUNAHPU_RESURRECT_KILL,Summary,LOC_MODIFIER_HUNAHPU_RESURRECT_KILL
MODIFIER_MULAN_STRENGTH_PER_TURN,Summary,LOC_MODIFIER_MULAN_STRENGTH_PER_TURN
MODIFIER_MULAN_FORTIFY,Summary,LOC_MODIFIER_MULAN_FORTIFY
MODIFIER_SINBAD_GOLD_FOR_DISCOVER_CONTINENT,Summary,LOC_MODIFIER_SINBAD_GOLD_FOR_DISCOVERY
MODIFIER_TRAIT_SUMERIA_HEROES_LIFESPAN,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_LIFESPAN
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_ANANSI,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_ARTHUR,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_BEOWULF,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_HERCULES,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_HIMIKO,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_HIPPOLYTA,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_HUNAHPU,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_OYA,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_MAUI,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_MULAN,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_SINBAD,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM_WUKONG,Summary,LOC_MODIFIER_TRAIT_SUMERIA_HEROES_FASTER_CLAIM
GREATPERSON_CITY_STATE_ABSORB_EXPANSIONS,Summary,LOC_GREATPERSON_CITY_STATE_ABSORB_EXPANSIONS
AGENDA_HIGH_DISTRICTS_LUDWIG,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_DISTRICTS_LUDWIG,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_CULTURE_NEW_ROME,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_CULTURE_NEW_ROME,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MODIFIER_LAGS_PROGRESS_SEJONG,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MODIFIER_LEADS_PROGRESS_SEJONG,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_JOAO_HIGH_EXPLORATION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_JOAO_AGENDA_HIGH_EXPLORATION
AGENDA_JOAO_LOW_EXPLORATION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_JOAO_AGENDA_LOW_EXPLORATION
