ModifierId,Name,Type,Value,Extra,SecondExtra
AGENDA_SICILIAN_WARS_HIGH_COASTAL_CITIES,InitialValue,ARGTYPE_IDENTITY,-8,,
AGENDA_SICILIAN_WARS_HIGH_COASTAL_CITIES,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_DIDO_REASON_ANY,,
AGENDA_SICILIAN_WARS_HIGH_COASTAL_CITIES,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_SICILIAN_WARS_HIGH_COASTAL_CITIES,,
QUEENS_BIBLIOTHEQUE_GRANT_GOVERNOR_POINTS,Delta,ARGTYPE_IDENTITY,1,,
THERMALBATH_ADDTOURISM,Amount,ARGTYPE_IDENTITY,3,,
THERMALBATH_ADDAMENITIES,Amount,ARGTYPE_IDENTITY,2,,
MARAE_FAITH_FEATURES,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
MARAE_FAITH_FEATURES,Amount,ARGTYPE_IDENTITY,1,,
MARAE_CULTURE_FEATURES,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MARAE_CULTURE_FEATURES,Amount,ARGTYPE_IDENTITY,1,,
MARAE_TOURISM_FEATURES,Amount,ARGTYPE_IDENTITY,1,,
GRANDBAZAAR_AMENITIES_LUXURIES,Amount,ARGTYPE_IDENTITY,1,,
GRANDBAZAAR_ACCUMULATION_STRATEGICS,Amount,ARGTYPE_IDENTITY,1,,
GOLDENGATE_CITYAPPEAL,Amount,ARGTYPE_IDENTITY,4,,
GOLDENGATE_GRANT_ROUTES,RouteType,ARGTYPE_IDENTITY,ROUTE_MODERN_ROAD,,
GOLDENGATE_GRANT_ROUTES,Radius,ARGTYPE_IDENTITY,1,,
GOLDENGATE_IMPROVEMENT_TOURISM,Amount,ARGTYPE_IDENTITY,100,,
GOLDENGATE_NATIONAL_PARK_TOURISM,Amount,ARGTYPE_IDENTITY,100,,
GOLDENGATE_REMOVE_CLIFFS,Radius,ARGTYPE_IDENTITY,1,,
GREATBATH_FLOODFAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
GREATBATH_FLOODFAITH,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_GRASSMOUNTAIN_GOLD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
MACHUPICCHU_COMMERCIALHUB_GRASSMOUNTAIN_GOLD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_GRASS_MOUNTAIN,,
MACHUPICCHU_COMMERCIALHUB_GRASSMOUNTAIN_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
MACHUPICCHU_COMMERCIALHUB_GRASSMOUNTAIN_GOLD,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_GRASSMOUNTAIN_GOLD,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_GOLD,,
MACHUPICCHU_COMMERCIALHUB_PLAINSMOUNTAIN_GOLD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
MACHUPICCHU_COMMERCIALHUB_PLAINSMOUNTAIN_GOLD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_PLAINS_MOUNTAIN,,
MACHUPICCHU_COMMERCIALHUB_PLAINSMOUNTAIN_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
MACHUPICCHU_COMMERCIALHUB_PLAINSMOUNTAIN_GOLD,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_PLAINSMOUNTAIN_GOLD,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_GOLD,,
MACHUPICCHU_COMMERCIALHUB_DESERTMOUNTAIN_GOLD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
MACHUPICCHU_COMMERCIALHUB_DESERTMOUNTAIN_GOLD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_MOUNTAIN,,
MACHUPICCHU_COMMERCIALHUB_DESERTMOUNTAIN_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
MACHUPICCHU_COMMERCIALHUB_DESERTMOUNTAIN_GOLD,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_DESERTMOUNTAIN_GOLD,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_GOLD,,
MACHUPICCHU_COMMERCIALHUB_TUNDRAMOUNTAIN_GOLD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
MACHUPICCHU_COMMERCIALHUB_TUNDRAMOUNTAIN_GOLD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_MOUNTAIN,,
MACHUPICCHU_COMMERCIALHUB_TUNDRAMOUNTAIN_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
MACHUPICCHU_COMMERCIALHUB_TUNDRAMOUNTAIN_GOLD,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_TUNDRAMOUNTAIN_GOLD,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_GOLD,,
MACHUPICCHU_COMMERCIALHUB_SNOWMOUNTAIN_GOLD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
MACHUPICCHU_COMMERCIALHUB_SNOWMOUNTAIN_GOLD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW_MOUNTAIN,,
MACHUPICCHU_COMMERCIALHUB_SNOWMOUNTAIN_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
MACHUPICCHU_COMMERCIALHUB_SNOWMOUNTAIN_GOLD,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_COMMERCIALHUB_SNOWMOUNTAIN_GOLD,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_GOLD,,
MACHUPICCHU_INDUSTRIALZONE_GRASSMOUNTAIN_PRODUCTION,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
MACHUPICCHU_INDUSTRIALZONE_GRASSMOUNTAIN_PRODUCTION,TerrainType,ARGTYPE_IDENTITY,TERRAIN_GRASS_MOUNTAIN,,
MACHUPICCHU_INDUSTRIALZONE_GRASSMOUNTAIN_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_GRASSMOUNTAIN_PRODUCTION,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_INDUSTRIALZONE_GRASSMOUNTAIN_PRODUCTION,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_PLAINSMOUNTAIN_PRODUCTION,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
MACHUPICCHU_INDUSTRIALZONE_PLAINSMOUNTAIN_PRODUCTION,TerrainType,ARGTYPE_IDENTITY,TERRAIN_PLAINS_MOUNTAIN,,
MACHUPICCHU_INDUSTRIALZONE_PLAINSMOUNTAIN_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_PLAINSMOUNTAIN_PRODUCTION,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_INDUSTRIALZONE_PLAINSMOUNTAIN_PRODUCTION,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_DESERTMOUNTAIN_PRODUCTION,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
MACHUPICCHU_INDUSTRIALZONE_DESERTMOUNTAIN_PRODUCTION,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_MOUNTAIN,,
MACHUPICCHU_INDUSTRIALZONE_DESERTMOUNTAIN_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_DESERTMOUNTAIN_PRODUCTION,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_INDUSTRIALZONE_DESERTMOUNTAIN_PRODUCTION,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_TUNDRAMOUNTAIN_PRODUCTION,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
MACHUPICCHU_INDUSTRIALZONE_TUNDRAMOUNTAIN_PRODUCTION,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_MOUNTAIN,,
MACHUPICCHU_INDUSTRIALZONE_TUNDRAMOUNTAIN_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_TUNDRAMOUNTAIN_PRODUCTION,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_INDUSTRIALZONE_TUNDRAMOUNTAIN_PRODUCTION,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_SNOWMOUNTAIN_PRODUCTION,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
MACHUPICCHU_INDUSTRIALZONE_SNOWMOUNTAIN_PRODUCTION,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW_MOUNTAIN,,
MACHUPICCHU_INDUSTRIALZONE_SNOWMOUNTAIN_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
MACHUPICCHU_INDUSTRIALZONE_SNOWMOUNTAIN_PRODUCTION,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_INDUSTRIALZONE_SNOWMOUNTAIN_PRODUCTION,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_PRODUCTION,,
MACHUPICCHU_THEATER_GRASSMOUNTAIN_CULTURE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
MACHUPICCHU_THEATER_GRASSMOUNTAIN_CULTURE,TerrainType,ARGTYPE_IDENTITY,TERRAIN_GRASS_MOUNTAIN,,
MACHUPICCHU_THEATER_GRASSMOUNTAIN_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MACHUPICCHU_THEATER_GRASSMOUNTAIN_CULTURE,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_THEATER_GRASSMOUNTAIN_CULTURE,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_CULTURE,,
MACHUPICCHU_THEATER_PLAINSMOUNTAIN_CULTURE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
MACHUPICCHU_THEATER_PLAINSMOUNTAIN_CULTURE,TerrainType,ARGTYPE_IDENTITY,TERRAIN_PLAINS_MOUNTAIN,,
MACHUPICCHU_THEATER_PLAINSMOUNTAIN_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MACHUPICCHU_THEATER_PLAINSMOUNTAIN_CULTURE,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_THEATER_PLAINSMOUNTAIN_CULTURE,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_CULTURE,,
MACHUPICCHU_THEATER_DESERTMOUNTAIN_CULTURE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
MACHUPICCHU_THEATER_DESERTMOUNTAIN_CULTURE,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_MOUNTAIN,,
MACHUPICCHU_THEATER_DESERTMOUNTAIN_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MACHUPICCHU_THEATER_DESERTMOUNTAIN_CULTURE,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_THEATER_DESERTMOUNTAIN_CULTURE,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_CULTURE,,
MACHUPICCHU_THEATER_TUNDRAMOUNTAIN_CULTURE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
MACHUPICCHU_THEATER_TUNDRAMOUNTAIN_CULTURE,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_MOUNTAIN,,
MACHUPICCHU_THEATER_TUNDRAMOUNTAIN_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MACHUPICCHU_THEATER_TUNDRAMOUNTAIN_CULTURE,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_THEATER_TUNDRAMOUNTAIN_CULTURE,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_CULTURE,,
MACHUPICCHU_THEATER_SNOWMOUNTAIN_CULTURE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
MACHUPICCHU_THEATER_SNOWMOUNTAIN_CULTURE,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW_MOUNTAIN,,
MACHUPICCHU_THEATER_SNOWMOUNTAIN_CULTURE,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
MACHUPICCHU_THEATER_SNOWMOUNTAIN_CULTURE,Amount,ARGTYPE_IDENTITY,1,,
MACHUPICCHU_THEATER_SNOWMOUNTAIN_CULTURE,Description,ARGTYPE_IDENTITY,LOC_BUILDING_MACHU_PICCHU_CULTURE,,
MEENAKSHITEMPLE_FREE_GURU,UnitType,ARGTYPE_IDENTITY,UNIT_GURU,,
MEENAKSHITEMPLE_FREE_GURU,Amount,ARGTYPE_IDENTITY,2,,
MEENAKSHITEMPLE_RELIGIOUS_UNITS_MOVEMENT,AbilityType,ARGTYPE_IDENTITY,ABILITY_GUIDE_MOVEMENT_AOE_RELIGIOUS,,
MEENAKSHITEMPLE_RELIGIOUS_UNITS_COMBAT,AbilityType,ARGTYPE_IDENTITY,ABILITY_SAGE_COMBAT_AOE_RELIGIOUS,,
MEENAKSHITEMPLE_GURU_DISCOUNT,UnitType,ARGTYPE_IDENTITY,UNIT_GURU,,
MEENAKSHITEMPLE_GURU_DISCOUNT,Amount,ARGTYPE_IDENTITY,30,,
ORSZAGHAZ_DOUBLE_FAVOR_SUZERAIN,Amount,ARGTYPE_IDENTITY,100,,
SANKORE_TRADE_OFFER_SCIENCE,Amount,ARGTYPE_IDENTITY,1,,
SANKORE_TRADE_OFFER_SCIENCE,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
SANKORE_TRADE_OFFER_GOLD,Amount,ARGTYPE_IDENTITY,1,,
SANKORE_TRADE_OFFER_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
SANKORE_TRADE_GAIN_SCIENCE,Amount,ARGTYPE_IDENTITY,2,,
SANKORE_TRADE_GAIN_SCIENCE,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
SANKORE_TRADE_GAIN_SCIENCE,Domestic,ARGTYPE_IDENTITY,0,,
SANKORE_TRADE_DOMESTIC_SCIENCE,Amount,ARGTYPE_IDENTITY,2,,
SANKORE_TRADE_DOMESTIC_SCIENCE,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
SANKORE_TRADE_DOMESTIC_SCIENCE,Domestic,ARGTYPE_IDENTITY,1,,
SANKORE_TRADE_DOMESTIC_FAITH,Amount,ARGTYPE_IDENTITY,1,,
SANKORE_TRADE_DOMESTIC_FAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
SANKORE_TRADE_DOMESTIC_FAITH,Domestic,ARGTYPE_IDENTITY,1,,
TRAIT_NO_SUPRISE_WAR_FOR_CANADA,Banned,ARGTYPE_IDENTITY,1,,
TRAIT_NO_SUPRISE_WAR_FOR_CANADA,DiplomaticActionType,ARGTYPE_IDENTITY,DIPLOACTION_DECLARE_SURPRISE_WAR,,
TRAIT_NO_SUPRISE_WAR_ON_CANADA,CivilizationType,ARGTYPE_IDENTITY,CIVILIZATION_CANADA,,
TRAIT_NO_SUPRISE_WAR_ON_CANADA,DiplomaticActionType,ARGTYPE_IDENTITY,DIPLOACTION_DECLARE_SURPRISE_WAR,,
TRAIT_TOURISM_INTO_FAVOR,Tourism,ARGTYPE_IDENTITY,100,,
TRAIT_TOURISM_INTO_FAVOR,Favor,ARGTYPE_IDENTITY,1,,
TRAIT_EMERGENCY_FAVOR_MODIFIER,Amount,ARGTYPE_IDENTITY,100,,
TRAIT_EMERGENCY_FAVOR_MODIFIER,Member,ARGTYPE_IDENTITY,1,,
TRAIT_CITY_ADJACENT_RIVER_BUILDING_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_CITY_ADJACENT_RIVER_DISTRICT_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_WORK_GRASS_MOUNTAIN,Ignore,ARGTYPE_IDENTITY,1,,
TRAIT_WORK_GRASS_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_GRASS_MOUNTAIN,,
TRAIT_WORK_PLAINS_MOUNTAIN,Ignore,ARGTYPE_IDENTITY,1,,
TRAIT_WORK_PLAINS_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_PLAINS_MOUNTAIN,,
TRAIT_WORK_DESERT_MOUNTAIN,Ignore,ARGTYPE_IDENTITY,1,,
TRAIT_WORK_DESERT_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_MOUNTAIN,,
TRAIT_WORK_TUNDRA_MOUNTAIN,Ignore,ARGTYPE_IDENTITY,1,,
TRAIT_WORK_TUNDRA_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_MOUNTAIN,,
TRAIT_WORK_SNOW_MOUNTAIN,Ignore,ARGTYPE_IDENTITY,1,,
TRAIT_WORK_SNOW_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW_MOUNTAIN,,
TRAIT_PRODUCTION_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_PRODUCTION_MOUNTAIN,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_PRODUCTION_MOUNTAIN_LATE,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_PRODUCTION_MOUNTAIN_LATE,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TERRACE_GRASS_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_GRASS_MOUNTAIN,,
TRAIT_TERRACE_GRASS_MOUNTAIN,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_TERRACE_FARM,,
TRAIT_TERRACE_GRASS_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_TERRACE_GRASS_MOUNTAIN,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TERRACE_PLAINS_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_PLAINS_MOUNTAIN,,
TRAIT_TERRACE_PLAINS_MOUNTAIN,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_TERRACE_FARM,,
TRAIT_TERRACE_PLAINS_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_TERRACE_PLAINS_MOUNTAIN,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TERRACE_DESERT_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_MOUNTAIN,,
TRAIT_TERRACE_DESERT_MOUNTAIN,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_TERRACE_FARM,,
TRAIT_TERRACE_DESERT_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_TERRACE_DESERT_MOUNTAIN,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TERRACE_TUNDRA_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_MOUNTAIN,,
TRAIT_TERRACE_TUNDRA_MOUNTAIN,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_TERRACE_FARM,,
TRAIT_TERRACE_TUNDRA_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_TERRACE_TUNDRA_MOUNTAIN,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TERRACE_SNOW_MOUNTAIN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW_MOUNTAIN,,
TRAIT_TERRACE_SNOW_MOUNTAIN,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_TERRACE_FARM,,
TRAIT_TERRACE_SNOW_MOUNTAIN,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_TERRACE_SNOW_MOUNTAIN,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_DESERT_CITY_CENTER_FAITH,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FAITH,,
TRAIT_DESERT_CITY_CENTER_FAITH,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CITY_CENTER,,
TRAIT_DESERT_CITY_CENTER_FAITH,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT,,
TRAIT_DESERT_CITY_CENTER_FAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
TRAIT_DESERT_CITY_CENTER_FAITH,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_DESERT_HILLS_CITY_CENTER_FAITH,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_HILLS_FAITH,,
TRAIT_DESERT_HILLS_CITY_CENTER_FAITH,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CITY_CENTER,,
TRAIT_DESERT_HILLS_CITY_CENTER_FAITH,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_HILLS,,
TRAIT_DESERT_HILLS_CITY_CENTER_FAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
TRAIT_DESERT_HILLS_CITY_CENTER_FAITH,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_DESERT_CITY_CENTER_FOOD,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FOOD,,
TRAIT_DESERT_CITY_CENTER_FOOD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CITY_CENTER,,
TRAIT_DESERT_CITY_CENTER_FOOD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT,,
TRAIT_DESERT_CITY_CENTER_FOOD,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_DESERT_CITY_CENTER_FOOD,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_DESERT_HILLS_CITY_CENTER_FOOD,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_HILLS_FOOD,,
TRAIT_DESERT_HILLS_CITY_CENTER_FOOD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CITY_CENTER,,
TRAIT_DESERT_HILLS_CITY_CENTER_FOOD,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_HILLS,,
TRAIT_DESERT_HILLS_CITY_CENTER_FOOD,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_DESERT_HILLS_CITY_CENTER_FOOD,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MALI_MINES_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MALI_MINES_PRODUCTION,Amount,ARGTYPE_IDENTITY,-1,,
TRAIT_MALI_MINES_GOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
TRAIT_MALI_MINES_GOLD,Amount,ARGTYPE_IDENTITY,4,,
TRAIT_PURCHASE_COMMERCIAL_HUB_BUILDINGS_FAITH,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
TRAIT_LESS_BUILDING_PRODUCTION,Amount,ARGTYPE_IDENTITY,-30,,
TRAIT_LESS_BUILDING_PRODUCTION,IsWonder,ARGTYPE_IDENTITY,0,,
TRAIT_LESS_UNIT_PRODUCTION,Amount,ARGTYPE_IDENTITY,-30,,
TRAIT_MAORI_MANA_OCEAN,TerrainType,ARGTYPE_IDENTITY,TERRAIN_OCEAN,,
TRAIT_MAORI_MANA_OCEAN,Valid,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_MANA_SAILING,TechType,ARGTYPE_IDENTITY,TECH_SAILING,,
TRAIT_MAORI_MANA_SHIPBUILDING,TechType,ARGTYPE_IDENTITY,TECH_SHIPBUILDING,,
TRAIT_MAORI_EMBARKED_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_MANA,,
TRAIT_MAORI_PREVENT_HARVEST,Enable,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_PRODUCTION_WOODS,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_WOODS,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_PRODUCTION_RAINFOREST,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_RAINFOREST,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_PRODUCTION_RAINFOREST_MERCANTILISM,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_RAINFOREST_MERCANTILISM,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_PRODUCTION_WOODS_MERCANTILISM,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_WOODS_MERCANTILISM,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_PRODUCTION_RAINFOREST_CONSERVATION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_RAINFOREST_CONSERVATION,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_MAORI_PRODUCTION_WOODS_CONSERVATION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_MAORI_PRODUCTION_WOODS_CONSERVATION,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_MAORI_FISHING_BOAT_FOOD,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_MAORI_FISHING_BOAT_FOOD,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_MAORI_FISHING_BOAT_CULTURE_BOMB,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_FISHING_BOATS,,
TRAIT_MEDITERRANEAN_COLONIES_GRANT_SETTLERS_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_MEDITERRANEAN_COLONIES,,
TRAIT_FREE_TECH_BOOST_WRITING,TechType,ARGTYPE_IDENTITY,TECH_WRITING,,
TRAIT_CAPTURED_AMENITY,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_CAPTURED_LOYALTY,Amount,ARGTYPE_IDENTITY,4,,
TRAIT_CAPTURED_NO_POPULATION_LOSS,Percent,ARGTYPE_IDENTITY,100,,
TRAIT_SIEGE_ABILITY,AbilityType,ARGTYPE_IDENTITY,ABILITY_GREAT_TURKISH_BOMBARD,,
TRAIT_SIEGE_PRODUCTION,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_SIEGE,,
TRAIT_SIEGE_PRODUCTION,EraType,ARGTYPE_IDENTITY,NO_ERA,,
